name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Alexander, JG",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Andrews, KJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Andrews, KL",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Baldwin, RC",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Billson, BF",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Briggs, JE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Broad, AJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Broadbent, RE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Brough, MT",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Buchholz, S (teller)",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Chester, D",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Christensen, GR",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Cobb, JK",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Coleman, DB",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Coulton, M (teller)",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Dutton, PC",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Fletcher, PW",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Gambaro, T",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Gillespie, DA",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Goodenough, IR",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Griggs, NL",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hartsuyker, L",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hawke, AG",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Henderson, SM",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hendy, PW",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hockey, JB",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hogan, KJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hunt, GA",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Hutchinson, ER",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Irons, SJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Jensen, DG",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Jones, ET",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Joyce, BT",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Keenan, M",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Kelly, C",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Laming, A",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Landry, ML",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Laundy, C",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Ley, SP",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Macfarlane, IE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Marino, NB",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"McCormack, MF",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"McGowan, C",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"McNamara, KJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Nikolic, AA",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"O'Dowd, KD",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"O'Dwyer, KM",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Pasin, A",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Pitt, KJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Porter, CC",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Prentice, J",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Price, ML",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Pyne, CM",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Ramsey, RE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Randall, DJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Robb, AJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Robert, SR",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Roy, WB",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Ruddock, PM",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Scott, BC",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Scott, FM",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Simpkins, LXL",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Smith, ADH",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Southcott, AJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Stone, SN",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Sudmalis, AE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Sukkar, MS",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Taylor, AJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Tehan, DT",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Truss, WE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Tudge, AE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Van Manen, AJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Varvaris, N",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Whiteley, BD",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Wicks, LE",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Williams, MP",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Wilson, RJ",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Wood, JP",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Wyatt, KG",aye,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Albanese, AN",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Bandt, AP",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Bird, SL",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Bowen, CE",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Brodtmann, G",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Burke, AE",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Burke, AS",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Butler, MC",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Butler, TM",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
"Byrne, AM",no,Second Reading,Environment Protection and Biodiversity Conservation Amendment (Bilateral Agreement Implementation) Bill 2014,2014-06-16,HoR,BILLS,16,2,0
