name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Di Natale, R",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Hanson-Young, SC",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Ludlam, S",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Milne, C",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Rhiannon, L",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Rice, J",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Siewert, R (teller)",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Waters, LJ",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Whish-Wilson, PS",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Wright, PL",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Xenophon, N",aye,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Bilyk, CL",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Birmingham, SJ",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Brown, CL",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Bullock, J.W.",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Bushby, DC",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Canavan, M.J.",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Edwards, S",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Fawcett, DJ",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Fifield, MP",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Gallacher, AM",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Ketter, CR",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Lines, S",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Ludwig, JW",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Lundy, KA",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Macdonald, ID",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Madigan, JJ",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Marshall, GM",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"McEwen, A (teller)",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"McGrath, J",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"McKenzie, B",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Moore, CM",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Muir, R",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"O'Neill, DM",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"O'Sullivan, B",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Peris, N",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Reynolds, L",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Ruston, A",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Ryan, SM",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Seselja, Z",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Sterle, G",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Wang, Z",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Williams, JR",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
"Wong, P",no,Suspension of Standing Orders,MOTIONS,2015-03-16,Senate,MOTIONS,13,3,0
