name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, D. G. H. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Albanese, A.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Beazley, K. C. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Beddall, D. P.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Bevis, A. R. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Brereton, L. J.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Brown, R. J. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Crosio, J. A.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Dargavel, S. J. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Ellis, A. L.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Evans, G. J. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Evans, M. J.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Ferguson, L. D. T. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Ferguson, M. J.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Fitzgibbon, J. A. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Grace, E. L. *",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Griffin, A. P. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Hatton, M.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Holding, A. C. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Hollis, C.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Jenkins, H. A. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Kerr, D. J. C.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Latham, M. W. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Lee, M. J.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Macklin, J. L. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"Martin, S. P.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"McClelland, R. B. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"McLeay, L. B.",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
"McMullan, R. F. ",aye,Motion of Censure,PRIME MINISTER,1998-06-01,REPS,Miscellaneous,8,1,0
