name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, D.G.H.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Albanese, A.N.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Bevis, A.R.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Bidgood, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Bird, S.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Bowen, C.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Bradbury, D.J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Burke, A.E.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Burke, A.S.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Butler, M.C.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Byrne, A.M.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Campbell, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Champion, N.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Cheeseman, D.L.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Clare, J.D.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Combet, G.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Crean, S.F.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"D’Ath, Y.M.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Danby, M.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Debus, B.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Dreyfus, M.A.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Elliot, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Ellis, A.L.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Ellis, K.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Emerson, C.A.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Ferguson, L.D.T.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Ferguson, M.J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Fitzgibbon, J.A.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Garrett, P.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Georganas, S.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"George, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Gibbons, S.W.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Gillard, J.E.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Gray, G.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Grierson, S.J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Griffin, A.P.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Hale, D.F.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Hall, J.G. *",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Hayes, C.P. *",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Irwin, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Jackson, S.M.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Kelly, M.J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Kerr, D.J.C.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"King, C.F.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Livermore, K.F.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"McClelland, R.B.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"McKew, M.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Melham, D.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Murphy, J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Neal, B.J.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
"Neumann, S.K.",aye,Suspension of Standing Orders,"MINISTER FOR ENVIRONMENT, HERITAGE AND THE ARTS",2010-02-11,REPS,Miscellaneous,0,1,0
