name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Bilyk, CL",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Brown, CL",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Bullock, J.W.",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Cameron, DN",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Carr, KJ",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Collins, JMA",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Conroy, SM",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Dastyari, S",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Di Natale, R",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Gallacher, AM",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Hanson-Young, SC",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Ketter, CR",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Lambie, J",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Lazarus, GP",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Leyonhjelm, DE",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Lines, S",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Ludlam, S",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Ludwig, JW",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Marshall, GM",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"McEwen, A (teller)",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Milne, C",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Moore, CM",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
"Muir, R",aye,Reference,Education and Employment References Committee,2015-03-24,Senate,COMMITTEES,15,1,0
