name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Alexander, JG",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Andrews, KJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Andrews, KL",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Billson, BF",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Briggs, JE",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Broad, AJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Broadbent, RE",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Brough, MT",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Buchholz, S (teller)",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Christensen, GR",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Ciobo, SM",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Cobb, JK",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Coleman, DB",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Coulton, M (teller)",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Dutton, PC",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Entsch, WG",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Fletcher, PW",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Frydenberg, JA",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Gambaro, T",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Gillespie, DA",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Goodenough, IR",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Griggs, NL",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hartsuyker, L",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hawke, AG",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Henderson, SM",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hendy, PW",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hockey, JB",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hogan, KJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Howarth, LR",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hunt, GA",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Hutchinson, ER",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Irons, SJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Jensen, DG",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Joyce, BT",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Keenan, M",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Kelly, C",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Laming, A",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Landry, ML",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Laundy, C",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Ley, SP",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Macfarlane, IE",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Marino, NB",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Markus, LE",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Matheson, RG",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"McCormack, MF",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"McGowan, C",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"McNamara, KJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Morrison, SJ",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"Nikolic, AA",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
"O'Dowd, KD",aye,Consideration of Senate Message,Asset Recycling Fund Bill 2014,2014-08-26,HoR,BILLS,0,2,0
