name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Brown, CL",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Burston, B",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Cameron, DN",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Carr, KJ",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Chisholm, A",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Collins, JMA",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Dastyari, S",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Di Natale, R",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Dodson, P",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Farrell, D",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Gallacher, AM",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Gallagher, KR",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Georgiou, P",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Gichuhi, LM",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
"Griff, S",aye,Disallowance,Therapeutic Goods and Other Legislation Amendment (Narcotic Drugs) Regulation 2016,2017-06-13,Senate,REGULATIONS AND DETERMINATIONS,2,1,0
