name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Day, R.J.",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Di Natale, R",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Hanson-Young, SC",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Leyonhjelm, DE",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Ludlam, S",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Madigan, JJ",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Milne, C",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Rhiannon, L",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Rice, J",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Siewert, R (teller)",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Waters, LJ",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Whish-Wilson, PS",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Wright, PL",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Xenophon, N",aye,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Back, CJ",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Bernardi, C",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Bilyk, CL (teller)",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Brandis, GH",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Bullock, J.W.",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Bushby, DC",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Cameron, DN",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Canavan, M.J.",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Colbeck, R",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Collins, JMA",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Cormann, M",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Dastyari, S",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Edwards, S",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Faulkner, J",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Fawcett, DJ",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Fifield, MP",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Gallacher, AM",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Ketter, CR",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Lambie, J",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Lazarus, GP",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Lines, S",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Ludwig, JW",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Lundy, KA",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Macdonald, ID",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Marshall, GM",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"McGrath, J",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"McKenzie, B",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"McLucas, J",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Moore, CM",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Muir, R",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Nash, F",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"O'Sullivan, B",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
"Polley, H",no,Second Reading,National Security Legislation Amendment Bill (No. 1) 2014,2014-09-24,Senate,BILLS,0,1,0
