name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A.J.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Anderson, J.D.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Andrews, K.J.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Anthony, L.J.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Bailey, F.E.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Baird, B.G.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Baldwin, R.C.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Barresi, P.A.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Bartlett, K.J.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Billson, B.F.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Bishop, B.K.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Bishop, J.I.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
"Brough, M.T.",aye,Second Reading,TELSTRA (TRANSITION TO FULL PRIVATE OWNERSHIP) BILL 2003,2003-08-21,REPS,Bills,1,1,0
