name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Alexander, JG",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Andrews, KJ",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Andrews, KL",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Baldwin, RC",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Billson, BF",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Briggs, JE",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Broad, AJ",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Brough, MT",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Buchholz, S (teller)",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Chester, D",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Christensen, GR",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Cobb, JK",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Coleman, DB",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Coulton, M (teller)",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Dutton, PC",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Entsch, WG",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Fletcher, PW",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Gambaro, T",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Gillespie, DA",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Goodenough, IR",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Griggs, NL",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hartsuyker, L",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hawke, AG",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Henderson, SM",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hendy, PW",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hockey, JB",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hogan, KJ",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Howarth, LR",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hunt, GA",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Hutchinson, ER",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Irons, SJ",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Jones, ET",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
"Joyce, BT",aye,Second Reading,Migration Amendment (Protection and Other Measures) Bill 2014,2014-09-22,HoR,BILLS,20,3,0
