name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, J.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Back, C.J.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Bernardi, C.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Birmingham, S.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Boswell, R.L.D.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Boyce, S.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Brandis, G.H.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Bushby, D.C.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Cash, M.C.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Colbeck, R.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Coonan, H.L.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Cormann, M.H.P.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Eggleston, A.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Ferguson, A.B.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Fielding, S.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Fierravanti-Wells, C.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Fifield, M.P.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Fisher, M.J.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Heffernan, W.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Humphries, G.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Johnston, D.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Joyce, B.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Kroger, H.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Macdonald, I.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Mason, B.J.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Nash, F.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Parry, S. *",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Payne, M.A.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Ryan, S.M.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Troeth, J.M.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Trood, R.B.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Williams, J.R.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Xenophon, N.",aye,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Arbib, M.V.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Bilyk, C.L.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Bishop, T.M.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Brown, B.J.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Brown, C.L.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Cameron, D.N.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Collins, J.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Conroy, S.M.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Crossin, P.M.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Farrell, D.E.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
"Feeney, D.",no,Report,Selection of Bills Committee,2009-06-18,SENATE,Committees,1,1,0
