name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, AJ",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Alexander, JG",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Andrews, KJ",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Andrews, KL",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Baldwin, RC",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Billson, BF",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Bishop, BK",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Bishop, JI",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Briggs, JE",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Broadbent, RE",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Buchholz, S",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Chester, D",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Christensen, GR",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Ciobo, SM",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Cobb, JK",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Coulton, M (teller)",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Dutton, PC",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Entsch, WG",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Fletcher, PW",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Forrest, JA",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Frydenberg, JA",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Gambaro, T",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Gash, J",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Griggs, NL",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Haase, BW",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Hartsuyker, L",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Hawke, AG",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
"Hockey, JB",aye,Carbon Pricing,MOTIONS,2011-10-11,HoR,MOTIONS,6,1,0
