name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Albanese, AN",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Aly, A",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Bandt, AP",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Bird, SL",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Bowen, CE",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Brodtmann, G",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Burke, AS",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Burney, LJ",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Butler, MC",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Butler, TM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Byrne, AM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Chalmers, JE",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Champion, ND",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Chesters, LM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Clare, JD",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Claydon, SC",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Collins, JM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Conroy, PM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Danby, M",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Dick, MD",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Dreyfus, MA",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Elliot, MJ",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Ellis, KM",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Feeney, D",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Fitzgibbon, JA",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Freelander, MR",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Georganas, S",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Giles, AJ",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Gosling, LJ",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Hammond, TJ",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
"Hart, RA",aye,Second Reading,Marriage Amendment (Definition and Religious Freedoms) Bill 2017,2017-12-06,HoR,BILLS,1,2,0
