name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Bartlett, A.J.J.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Bishop, T.M.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Bolkus, N.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Brown, B.J.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Buckland, G.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Campbell, G.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Carr, K.J.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Cherry, J.C.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Collins, J.M.A.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Crossin, P.M.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Denman, K.J.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Evans, C.V.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Faulkner, J.P.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Forshaw, M.G.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Greig, B.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Harradine, B.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Hogg, J.J.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Hutchins, S.P.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Lees, M.H.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Ludwig, J.W.",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
"Mackay, S.M. *",aye,Reference,"Foreign Affairs, Defence and Trade References Committee",2003-03-24,SENATE,Committees,15,1,0
