name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abetz, E",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Back, CJ",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Bernardi, C",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Birmingham, SJ",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Boswell, RLD",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Boyce, SK",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Bushby, DC",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Cash, MC",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Colbeck, R",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Cormann, M",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Edwards, S",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Eggleston, A",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Fawcett, DJ",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Fierravanti-Wells, C",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Fifield, MP",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Humphries, G",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Johnston, D",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Joyce, B",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Kroger, H (teller)",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Macdonald, ID",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Madigan, JJ",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Mason, B",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"McKenzie, B",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Nash, F",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Parry, S",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Ronaldson, M",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Scullion, NG",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Williams, JR",aye,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Bilyk, CL",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Bishop, TM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Brown, CL",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Brown, RJ",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Cameron, DN",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Conroy, SM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Crossin, P",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Di Natale, R",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Farrell, D",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Faulkner, J",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Furner, ML",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Gallacher, AM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Hanson-Young, SC",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Hogg, JJ",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Ludlam, S",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Ludwig, JW",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Lundy, KA",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Marshall, GM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"McEwen, A (teller)",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"McLucas, J",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Milne, C",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Moore, CM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Polley, H",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Rhiannon, L",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Sherry, NJ",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Siewert, R",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Singh, LM",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Stephens, U",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
"Sterle, G",no,In Committee,Higher Education Support Amendment (Demand Driven Funding System and Other Measures) Bill 2011,2011-09-14,Senate,BILLS,3,1,0
