name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
Mr Adams,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Albanese,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Andren,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Beazley,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Bevis,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Brereton,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Cox,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Crean,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Danby,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Edwards,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Ellis,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Dr Emerson,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr M. J. Evans,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr L. D. T. Ferguson,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr M. J. Ferguson,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Fitzgibbon,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Gerick,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Gibbons,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Gillard,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Griffin,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Hall,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Hatton,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Hoare,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Hollis,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Horne,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mrs Irwin,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Jenkins,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Ms Kernot,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Latham,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Dr Lawrence,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
Mr Lee,aye,Motion of Censure,"MINISTER FOR EDUCATION, TRAINING AND YOUTH AFFAIRS ",1999-10-14,REPS,Miscellaneous,15,1,0
