name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Allison, L. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Bartlett, A. J. J.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Bishop, T. M. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Bourne, V.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Brown, B. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Campbell, G.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Carr, K. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Collins, J. M. A.,",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Conroy, S. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Cooney, B.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Crossin, P. M. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Evans, C. V.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Faulkner, J. P. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Forshaw, M. G.",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
"Gibbs, B. ",aye,Second Reading,BROADCASTING SERVICES AMENDMENT (ONLINE SERVICES) BILL 1999,1999-05-24,SENATE,Bills,16,1,0
