name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A.J.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Anderson, J.D.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Andrews, K.J.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Anthony, L.J.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Bailey, F.E.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Baird, B.G.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Barresi, P.A.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Bartlett, K.J.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Billson, B.F.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Bishop, B.K.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Bishop, J.I.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Brough, M.T.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Cadman, A.G.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Cameron, R.A.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Causley, I.R.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Charles, R.E.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Costello, P.H.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Draper, P.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Elson, K.S.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
"Entsch, W.G.",aye,Second Reading,WORKPLACE RELATIONS (REGISTERED ORGANISATIONS) BILL 2001,2001-08-22,REPS,Bills,2,1,0
