name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Alexander, JG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Andrews, KJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Andrews, KL",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Baldwin, RC",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Billson, BF",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Bishop, JI",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Briggs, JE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Broad, AJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Broadbent, RE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Brough, MT",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Buchholz, S (teller)",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Chester, D",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Christensen, GR",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Ciobo, SM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Cobb, JK",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Coleman, DB",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Coulton, M (teller)",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Dutton, PC",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Entsch, WG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Fletcher, PW",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Gambaro, T",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Gillespie, DA",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Goodenough, IR",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Griggs, NL",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hartsuyker, L",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hawke, AG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Henderson, SM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hendy, PW",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hockey, JB",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hogan, KJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Howarth, LR",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hunt, GA",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Hutchinson, ER",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Irons, SJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Jensen, DG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Jones, ET",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Joyce, BT",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Keenan, M",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Laming, A",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Landry, ML",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Laundy, C",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Ley, SP",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Macfarlane, IE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Marino, NB",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Markus, LE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Matheson, RG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"McCormack, MF",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"McGowan, C",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"McNamara, KJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Morrison, SJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Nikolic, AA",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"O'Dowd, KD",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"O'Dwyer, KM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Pasin, A",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Pitt, KJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Porter, CC",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Prentice, J",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Price, ML",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Pyne, CM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Ramsey, RE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Randall, DJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Roy, WB",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Ruddock, PM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Scott, BC",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Scott, FM",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Simpkins, LXL",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Smith, ADH",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Southcott, AJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Sudmalis, AE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Sukkar, MS",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Taylor, AJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Tehan, DT",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Tudge, AE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Turnbull, MB",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Van Manen, AJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Varvaris, N",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Vasta, RX",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Whiteley, BD",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Wicks, LE",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Williams, MP",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Wilson, RJ",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Wood, JP",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Wyatt, KG",aye,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Albanese, AN",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Bandt, AP",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Bird, SL",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Bowen, CE",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Brodtmann, G",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Burke, AE",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Burke, AS",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Butler, MC",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Butler, TM",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Chalmers, JE",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Champion, ND",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Chesters, LM",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
"Clare, JD",no,Second Reading,Fair Entitlements Guarantee Amendment Bill 2014,2014-09-30,HoR,BILLS,8,6,0
