name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A.J.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Alexander, J.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Andrews, K.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Andrews, K.J.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Baldwin, R.C.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Billson, B.F.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Bishop, B.K.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Bishop, J.I.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Briggs, J.E.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Broadbent, R.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Buchholz, S.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Chester, D.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Christensen, G.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Ciobo, S.M.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Cobb, J.K.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Coulton, M. *",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Crook, T.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Dutton, P.C.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Entsch, W.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Fletcher, P.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Forrest, J.A.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Frydenberg, J.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Gambaro, T.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Gash, J.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
"Griggs, N.",aye,Consideration in Detail,TELECOMMUNICATIONS LEGISLATION AMENDMENT (COMPETITION AND CONSUMER SAFEGUARDS) BILL 2010,2010-11-16,REPS,Bills,19,1,0
