name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A.J.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Anderson, J.D.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Andrews, K.J.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Anthony, L.J.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Bailey, F.E.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Baird, B.G.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Baldwin, R.C.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Barresi, P.A.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Bartlett, K.J.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Billson, B.F.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Bishop, B.K.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Bishop, J.I.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Brough, M.T.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Cadman, A.G.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Cameron, R.A.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Causley, I.R.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Charles, R.E.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Ciobo, S.M.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Cobb, J.K.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Costello, P.H.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Downer, A.J.G.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Draper, P.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Dutton, P.C.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Elson, K.S.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Entsch, W.G.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Farmer, P.F.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Forrest, J.A. *",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Gambaro, T.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Gash, J.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Georgiou, P.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Haase, B.W.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hardgrave, G.D.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hartsuyker, L.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hawker, D.P.M.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hockey, J.B.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hull, K.E.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Hunt, G.A.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Johnson, M.A.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Jull, D.F.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Kelly, D.M.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"Kemp, D.A.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
"King, P.E.",aye,Censure Motion,HOWARD GOVERNMENT,2002-03-21,REPS,Censure Motion,23,1,0
