name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abetz, E",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Back, CJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Bernardi, C",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Bilyk, CL",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Boswell, RLD",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Boyce, SK",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Brandis, GH",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Brown, CL",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Bushby, DC",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Cameron, DN",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Carr, RJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Cash, MC",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Collins, JMA",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Conroy, SM",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Cormann, M",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Edwards, S",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Fawcett, DJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Feeney, D",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Fifield, MP",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Furner, ML",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Gallacher, AM",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Johnston, D",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Joyce, B",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Kroger, H (teller)",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Lundy, KA",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Macdonald, ID",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Madigan, JJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"McEwen, A",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"McKenzie, B",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"McLucas, J",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Moore, CM",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Nash, F",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Parry, S",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Polley, H",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Pratt, LC",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Ronaldson, M",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Ryan, SM",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Scullion, NG",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Sherry, NJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Sinodinos, A",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Stephens, U",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Sterle, G",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Thistlethwaite, M",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Urquhart, AE",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Brown, RJ",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Di Natale, R",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Hanson-Young, SC",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Ludlam, S",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Milne, C",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Rhiannon, L",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Siewert, R (teller)",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Waters, LJ",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Wright, PL",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,0
"Brown, RJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Di Natale, R",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Hanson-Young, SC",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Ludlam, S",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Milne, C",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Rhiannon, L",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Siewert, R (teller)",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Waters, LJ",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Wright, PL",aye,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Back, CJ",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Bernardi, C",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Boswell, RLD",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Brandis, GH",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Bushby, DC",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
"Cameron, DN",no,"Palmer, Mr Clive",MOTIONS,2012-03-21,Senate,MOTIONS,0,1,1
