name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Bandt, AP (teller)",aye,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Katter, RC",aye,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Oakeshott, RJM (teller)",aye,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Thomson, CR",aye,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Wilkie, AD",aye,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Albanese, AN",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Billson, BF",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Bowen, CE",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Bradbury, DJ",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Briggs, JE",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Ciobo, SM",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Coulton, M (teller)",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Danby, M",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Dutton, PC",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Fletcher, PW",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Hartsuyker, L",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Hockey, JB",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Husic, EN",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Irons, SJ",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Jensen, DG",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Jones, ET",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Keenan, M",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"McCormack, MF",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Mitchell, RG (teller)",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Neumann, SK",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Neville, PC",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
"Perrett, GD (teller)",no,University Funding,PRIVATE MEMBERS' BUSINESS,2013-06-20,HoR,PRIVATE MEMBERS' BUSINESS,8,5,0
