name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, J.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Back, C.J.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Barnett, G.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Bernardi, C.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Birmingham, S.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Boswell, R.L.D.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Boyce, S.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Brandis, G.H.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Bushby, D.C.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Cash, M.C.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Colbeck, R.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Coonan, H.L.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Cormann, M.H.P.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Fielding, S.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Fierravanti-Wells, C.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Fifield, M.P.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Fisher, M.J.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Heffernan, W.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Humphries, G.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Johnston, D.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Joyce, B.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Kroger, H.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Mason, B.J.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"McGauran, J.J.J.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Nash, F.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Parry, S. *",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Payne, M.A.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Ronaldson, M.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Ryan, S.M.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Scullion, N.G.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Troeth, J.M.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Trood, R.B.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Williams, J.R.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Xenophon, N.",aye,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Arbib, M.V.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Bilyk, C.L.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Bishop, T.M.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Brown, B.J.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Cameron, D.N.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Carr, K.J.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Collins, J.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Conroy, S.M.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Crossin, P.M.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Faulkner, J.P.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Forshaw, M.G.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Furner, M.L.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Hanson-Young, S.C.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Hogg, J.J.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Hurley, A.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Hutchins, S.P.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Ludlam, S.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Ludwig, J.W.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Lundy, K.A.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Marshall, G.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"McEwen, A. *",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"McLucas, J.E.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Milne, C.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Moore, C.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Pratt, L.C.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Sherry, N.J.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Siewert, R.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Stephens, U.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Sterle, G.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Wong, P.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
"Wortley, D.",no,Order,MINING,2010-10-26,SENATE,Miscellaneous,9,1,0
